日期,F001,F001模型预测值,F001恢复值（*25,F002,F002模型预测值,F002恢复值（*25,F003,F003模型预测值,F003恢复值（*25,F004,F004模型预测值,F004恢复值（*25,F005,F005模型预测值,F005恢复值（*25,F006,F006模型预测值,F006恢复值（*25,F007,F007模型预测值,F007恢复值（*25,F008,F008模型预测值,F008恢复值（*25,F009,F009模型预测值,F009恢复值（*25,F010,F010模型预测值,F010恢复值（*25,F011,F011模型预测值,F011恢复值（*25,F012,F012模型预测值,F012恢复值（*25,F013,F013模型预测值,F013恢复值（*25,F014,F014模型预测值,F014恢复值（*25
20180310,F001,2.7857277,69.6431925,F002,4.7044625,117.6115625,F003,2.9612513,74.0312825,F004,2.8226762,70.566905,F005,2.9576185,73.9404625,F006,2.8017285,70.0432125,F007,4.5217466,113.043665,F008,4.53779,113.44475,F009,12.113486,302.83715,F010,2.0849116,52.12279,F011,6.0964737,152.4118425,F012,2.1467247,53.6681175,F013,9.370417,234.260425,F014,4.0329933,100.8248325
20180311,F001,2.7359395,68.3984875,F002,4.6196957,115.4923925,F003,2.9126458,72.816145,F004,2.7631638,69.079095,F005,2.9423811,73.5595275,F006,2.78303,69.57575,F007,4.5677967,114.1949175,F008,4.541882,113.54705,F009,12.210065,305.251625,F010,2.0444658,51.111645,F011,6.155373,153.884325,F012,2.1056795,52.6419875,F013,9.469373,236.734325,F014,4.042467,101.061675
20180312,F001,2.9125478,72.813695,F002,4.939265,123.481625,F003,2.9997308,74.99327,F004,2.9320118,73.300295,F005,3.020451,75.511275,F006,2.827802,70.69505,F007,4.438995,110.974875,F008,4.4972954,112.432385,F009,10.575212,264.3803,F010,2.1333025,53.3325625,F011,5.9247556,148.11889,F012,2.2012053,55.0301325,F013,8.516007,212.900175,F014,3.9856987,99.6424675
20180313,F001,3.0221386,75.553465,F002,5.026212,125.6553,F003,3.1703396,79.25849,F004,3.1005464,77.51366,F005,3.2009444,80.02361,F006,2.9928358,74.820895,F007,4.776147,119.403675,F008,4.8443246,121.108115,F009,12.482367,312.059175,F010,2.2610059,56.5251475,F011,6.4888854,162.222135,F012,2.3352838,58.382095,F013,9.812493,245.312325,F014,4.2850914,107.127285
20180314,F001,3.0339277,75.8481925,F002,4.9804616,124.51154,F003,3.2238686,80.596715,F004,3.148355,78.708875,F005,3.2776885,81.9422125,F006,3.0616393,76.5409825,F007,4.954172,123.8543,F008,5.0083838,125.209595,F009,13.171319,329.282975,F010,2.299634,57.49085,F011,6.7875485,169.6887125,F012,2.380944,59.5236,F013,10.30866,257.7165,F014,4.4343243,110.8581075
20180315,F001,2.9905255,74.7631375,F002,4.919876,122.9969,F003,3.2060914,80.152285,F004,3.123326,78.08315,F005,3.2914174,82.285435,F006,3.0722547,76.8063675,F007,5.034492,125.8623,F008,5.0634394,126.585985,F009,13.330456,333.2614,F010,2.2829418,57.073545,F011,6.899437,172.485925,F012,2.3706477,59.2661925,F013,10.416938,260.42345,F014,4.494903,112.372575
20180316,F001,2.9177344,72.94336,F002,4.8310585,120.7764625,F003,3.1465576,78.66394,F004,3.056881,76.422025,F005,3.2674668,81.68667,F006,3.047874,76.19685,F007,5.065997,126.649925,F008,5.058382,126.45955,F009,13.386376,334.6594,F010,2.2340295,55.8507375,F011,6.9214373,173.0359325,F012,2.3264713,58.1617825,F013,10.446142,261.15355,F014,4.502966,112.57415
20180317,F001,2.7857277,69.6431925,F002,4.7044625,117.6115625,F003,2.9612513,74.0312825,F004,2.8226762,70.566905,F005,2.9576185,73.9404625,F006,2.8017285,70.0432125,F007,4.5217466,113.043665,F008,4.53779,113.44475,F009,12.113486,302.83715,F010,2.0849116,52.12279,F011,6.0964737,152.4118425,F012,2.1467247,53.6681175,F013,9.370417,234.260425,F014,4.0329933,100.8248325
20180318,F001,2.7359395,68.3984875,F002,4.6196957,115.4923925,F003,2.9126458,72.816145,F004,2.7631638,69.079095,F005,2.9423811,73.5595275,F006,2.78303,69.57575,F007,4.5677967,114.1949175,F008,4.541882,113.54705,F009,12.210065,305.251625,F010,2.0444658,51.111645,F011,6.155373,153.884325,F012,2.1056795,52.6419875,F013,9.469373,236.734325,F014,4.042467,101.061675
20180319,F001,2.9125478,72.813695,F002,4.939265,123.481625,F003,2.9997308,74.99327,F004,2.9320118,73.300295,F005,3.020451,75.511275,F006,2.827802,70.69505,F007,4.438995,110.974875,F008,4.4972954,112.432385,F009,10.575212,264.3803,F010,2.1333025,53.3325625,F011,5.9247556,148.11889,F012,2.2012053,55.0301325,F013,8.516007,212.900175,F014,3.9856987,99.6424675
20180320,F001,3.0221386,75.553465,F002,5.026212,125.6553,F003,3.1703396,79.25849,F004,3.1005464,77.51366,F005,3.2009444,80.02361,F006,2.9928358,74.820895,F007,4.776147,119.403675,F008,4.8443246,121.108115,F009,12.482367,312.059175,F010,2.2610059,56.5251475,F011,6.4888854,162.222135,F012,2.3352838,58.382095,F013,9.812493,245.312325,F014,4.2850914,107.127285
20180321,F001,3.0339277,75.8481925,F002,4.9804616,124.51154,F003,3.2238686,80.596715,F004,3.148355,78.708875,F005,3.2776885,81.9422125,F006,3.0616393,76.5409825,F007,4.954172,123.8543,F008,5.0083838,125.209595,F009,13.171319,329.282975,F010,2.299634,57.49085,F011,6.7875485,169.6887125,F012,2.380944,59.5236,F013,10.30866,257.7165,F014,4.4343243,110.8581075
20180322,F001,2.9905255,74.7631375,F002,4.919876,122.9969,F003,3.2060914,80.152285,F004,3.123326,78.08315,F005,3.2914174,82.285435,F006,3.0722547,76.8063675,F007,5.034492,125.8623,F008,5.0634394,126.585985,F009,13.330456,333.2614,F010,2.2829418,57.073545,F011,6.899437,172.485925,F012,2.3706477,59.2661925,F013,10.416938,260.42345,F014,4.494903,112.372575
20180323,F001,2.9177344,72.94336,F002,4.8310585,120.7764625,F003,3.1465576,78.66394,F004,3.056881,76.422025,F005,3.2674668,81.68667,F006,3.047874,76.19685,F007,5.065997,126.649925,F008,5.058382,126.45955,F009,13.386376,334.6594,F010,2.2340295,55.8507375,F011,6.9214373,173.0359325,F012,2.3264713,58.1617825,F013,10.446142,261.15355,F014,4.502966,112.57415
20180324,F001,2.7857277,69.6431925,F002,4.7044625,117.6115625,F003,2.9612513,74.0312825,F004,2.8226762,70.566905,F005,2.9576185,73.9404625,F006,2.8017285,70.0432125,F007,4.5217466,113.043665,F008,4.53779,113.44475,F009,12.113486,302.83715,F010,2.0849116,52.12279,F011,6.0964737,152.4118425,F012,2.1467247,53.6681175,F013,9.370417,234.260425,F014,4.0329933,100.8248325
20180325,F001,2.7359395,68.3984875,F002,4.6196957,115.4923925,F003,2.9126458,72.816145,F004,2.7631638,69.079095,F005,2.9423811,73.5595275,F006,2.78303,69.57575,F007,4.5677967,114.1949175,F008,4.541882,113.54705,F009,12.210065,305.251625,F010,2.0444658,51.111645,F011,6.155373,153.884325,F012,2.1056795,52.6419875,F013,9.469373,236.734325,F014,4.042467,101.061675
20180326,F001,2.9125478,72.813695,F002,4.939265,123.481625,F003,2.9997308,74.99327,F004,2.9320118,73.300295,F005,3.020451,75.511275,F006,2.827802,70.69505,F007,4.438995,110.974875,F008,4.4972954,112.432385,F009,10.575212,264.3803,F010,2.1333025,53.3325625,F011,5.9247556,148.11889,F012,2.2012053,55.0301325,F013,8.516007,212.900175,F014,3.9856987,99.6424675
20180327,F001,3.0221386,75.553465,F002,5.026212,125.6553,F003,3.1703396,79.25849,F004,3.1005464,77.51366,F005,3.2009444,80.02361,F006,2.9928358,74.820895,F007,4.776147,119.403675,F008,4.8443246,121.108115,F009,12.482367,312.059175,F010,2.2610059,56.5251475,F011,6.4888854,162.222135,F012,2.3352838,58.382095,F013,9.812493,245.312325,F014,4.2850914,107.127285
20180328,F001,3.0339277,75.8481925,F002,4.9804616,124.51154,F003,3.2238686,80.596715,F004,3.148355,78.708875,F005,3.2776885,81.9422125,F006,3.0616393,76.5409825,F007,4.954172,123.8543,F008,5.0083838,125.209595,F009,13.171319,329.282975,F010,2.299634,57.49085,F011,6.7875485,169.6887125,F012,2.380944,59.5236,F013,10.30866,257.7165,F014,4.4343243,110.8581075
20180329,F001,2.9905255,74.7631375,F002,4.919876,122.9969,F003,3.2060914,80.152285,F004,3.123326,78.08315,F005,3.2914174,82.285435,F006,3.0722547,76.8063675,F007,5.034492,125.8623,F008,5.0634394,126.585985,F009,13.330456,333.2614,F010,2.2829418,57.073545,F011,6.899437,172.485925,F012,2.3706477,59.2661925,F013,10.416938,260.42345,F014,4.494903,112.372575
20180330,F001,2.9177344,72.94336,F002,4.8310585,120.7764625,F003,3.1465576,78.66394,F004,3.056881,76.422025,F005,3.2674668,81.68667,F006,3.047874,76.19685,F007,5.065997,126.649925,F008,5.058382,126.45955,F009,13.386376,334.6594,F010,2.2340295,55.8507375,F011,6.9214373,173.0359325,F012,2.3264713,58.1617825,F013,10.446142,261.15355,F014,4.502966,112.57415
20180331,F001,2.7857277,69.6431925,F002,4.7044625,117.6115625,F003,2.9612513,74.0312825,F004,2.8226762,70.566905,F005,2.9576185,73.9404625,F006,2.8017285,70.0432125,F007,4.5217466,113.043665,F008,4.53779,113.44475,F009,12.113486,302.83715,F010,2.0849116,52.12279,F011,6.0964737,152.4118425,F012,2.1467247,53.6681175,F013,9.370417,234.260425,F014,4.0329933,100.8248325
20180401,F001,2.7359395,68.3984875,F002,4.6196957,115.4923925,F003,2.9126458,72.816145,F004,2.7631638,69.079095,F005,2.9423811,73.5595275,F006,2.78303,69.57575,F007,4.5677967,114.1949175,F008,4.541882,113.54705,F009,12.210065,305.251625,F010,2.0444658,51.111645,F011,6.155373,153.884325,F012,2.1056795,52.6419875,F013,9.469373,236.734325,F014,4.042467,101.061675
20180402,F001,2.9125478,72.813695,F002,4.939265,123.481625,F003,2.9997308,74.99327,F004,2.9320118,73.300295,F005,3.020451,75.511275,F006,2.827802,70.69505,F007,4.438995,110.974875,F008,4.4972954,112.432385,F009,10.575212,264.3803,F010,2.1333025,53.3325625,F011,5.9247556,148.11889,F012,2.2012053,55.0301325,F013,8.516007,212.900175,F014,3.9856987,99.6424675
20180403,F001,3.0221386,75.553465,F002,5.026212,125.6553,F003,3.1703396,79.25849,F004,3.1005464,77.51366,F005,3.2009444,80.02361,F006,2.9928358,74.820895,F007,4.776147,119.403675,F008,4.8443246,121.108115,F009,12.482367,312.059175,F010,2.2610059,56.5251475,F011,6.4888854,162.222135,F012,2.3352838,58.382095,F013,9.812493,245.312325,F014,4.2850914,107.127285
20180404,F001,3.0339277,75.8481925,F002,4.9804616,124.51154,F003,3.2238686,80.596715,F004,3.148355,78.708875,F005,3.2776885,81.9422125,F006,3.0616393,76.5409825,F007,4.954172,123.8543,F008,5.0083838,125.209595,F009,13.171319,329.282975,F010,2.299634,57.49085,F011,6.7875485,169.6887125,F012,2.380944,59.5236,F013,10.30866,257.7165,F014,4.4343243,110.8581075
20180405,F001,2.9673316,74.18329,F002,4.7367454,118.418635,F003,3.4095232,85.23808,F004,3.3527012,83.81753,F005,3.7704213,94.2605325,F006,3.3573604,83.93401,F007,6.0736475,151.8411875,F008,6.069592,151.7398,F009,15.575636,389.3909,F010,2.3798463,59.4961575,F011,8.5278845,213.1971125,F012,2.5955424,64.88856,F013,12.552787,313.819675,F014,5.2955937,132.3898425
20180406,F001,2.8291879,70.7296975,F002,4.5954995,114.8874875,F003,3.2659678,81.649195,F004,3.21895,80.47375,F005,3.6732938,91.832345,F006,3.2731118,81.827795,F007,6.0281835,150.7045875,F008,5.9285436,148.21359,F009,15.453836,386.3459,F010,2.2783365,56.9584125,F011,8.435459,210.886475,F012,2.4954796,62.38699,F013,12.35693,308.92325,F014,5.192511,129.812775
20180407,F001,2.713914,67.84785,F002,4.475252,111.8813,F003,3.1171741,77.9293525,F004,3.082792,77.0698,F005,3.5882666,89.706665,F006,3.192997,79.824925,F007,5.9739056,149.34764,F008,5.786361,144.659025,F009,15.310464,382.7616,F010,2.1696148,54.24037,F011,8.366685,209.167125,F012,2.3897462,59.743655,F013,12.178796,304.4699,F014,5.0726547,126.8163675
20180408,F001,2.7359395,68.3984875,F002,4.6196957,115.4923925,F003,2.9126458,72.816145,F004,2.7631638,69.079095,F005,2.9423811,73.5595275,F006,2.78303,69.57575,F007,4.5677967,114.1949175,F008,4.541882,113.54705,F009,12.210065,305.251625,F010,2.0444658,51.111645,F011,6.155373,153.884325,F012,2.1056795,52.6419875,F013,9.469373,236.734325,F014,4.042467,101.061675
20180409,F001,2.9125478,72.813695,F002,4.939265,123.481625,F003,2.9997308,74.99327,F004,2.9320118,73.300295,F005,3.020451,75.511275,F006,2.827802,70.69505,F007,4.438995,110.974875,F008,4.4972954,112.432385,F009,10.575212,264.3803,F010,2.1333025,53.3325625,F011,5.9247556,148.11889,F012,2.2012053,55.0301325,F013,8.516007,212.900175,F014,3.9856987,99.6424675
20180410,F001,3.0221386,75.553465,F002,5.026212,125.6553,F003,3.1703396,79.25849,F004,3.1005464,77.51366,F005,3.2009444,80.02361,F006,2.9928358,74.820895,F007,4.776147,119.403675,F008,4.8443246,121.108115,F009,12.482367,312.059175,F010,2.2610059,56.5251475,F011,6.4888854,162.222135,F012,2.3352838,58.382095,F013,9.812493,245.312325,F014,4.2850914,107.127285
20180411,F001,3.0339277,75.8481925,F002,4.9804616,124.51154,F003,3.2238686,80.596715,F004,3.148355,78.708875,F005,3.2776885,81.9422125,F006,3.0616393,76.5409825,F007,4.954172,123.8543,F008,5.0083838,125.209595,F009,13.171319,329.282975,F010,2.299634,57.49085,F011,6.7875485,169.6887125,F012,2.380944,59.5236,F013,10.30866,257.7165,F014,4.4343243,110.8581075
20180412,F001,2.9905255,74.7631375,F002,4.919876,122.9969,F003,3.2060914,80.152285,F004,3.123326,78.08315,F005,3.2914174,82.285435,F006,3.0722547,76.8063675,F007,5.034492,125.8623,F008,5.0634394,126.585985,F009,13.330456,333.2614,F010,2.2829418,57.073545,F011,6.899437,172.485925,F012,2.3706477,59.2661925,F013,10.416938,260.42345,F014,4.494903,112.372575
20180413,F001,2.9177344,72.94336,F002,4.8310585,120.7764625,F003,3.1465576,78.66394,F004,3.056881,76.422025,F005,3.2674668,81.68667,F006,3.047874,76.19685,F007,5.065997,126.649925,F008,5.058382,126.45955,F009,13.386376,334.6594,F010,2.2340295,55.8507375,F011,6.9214373,173.0359325,F012,2.3264713,58.1617825,F013,10.446142,261.15355,F014,4.502966,112.57415
20180414,F001,2.7857277,69.6431925,F002,4.7044625,117.6115625,F003,2.9612513,74.0312825,F004,2.8226762,70.566905,F005,2.9576185,73.9404625,F006,2.8017285,70.0432125,F007,4.5217466,113.043665,F008,4.53779,113.44475,F009,12.113486,302.83715,F010,2.0849116,52.12279,F011,6.0964737,152.4118425,F012,2.1467247,53.6681175,F013,9.370417,234.260425,F014,4.0329933,100.8248325
20180415,F001,2.7359395,68.3984875,F002,4.6196957,115.4923925,F003,2.9126458,72.816145,F004,2.7631638,69.079095,F005,2.9423811,73.5595275,F006,2.78303,69.57575,F007,4.5677967,114.1949175,F008,4.541882,113.54705,F009,12.210065,305.251625,F010,2.0444658,51.111645,F011,6.155373,153.884325,F012,2.1056795,52.6419875,F013,9.469373,236.734325,F014,4.042467,101.061675
20180416,F001,2.9125478,72.813695,F002,4.939265,123.481625,F003,2.9997308,74.99327,F004,2.9320118,73.300295,F005,3.020451,75.511275,F006,2.827802,70.69505,F007,4.438995,110.974875,F008,4.4972954,112.432385,F009,10.575212,264.3803,F010,2.1333025,53.3325625,F011,5.9247556,148.11889,F012,2.2012053,55.0301325,F013,8.516007,212.900175,F014,3.9856987,99.6424675
20180417,F001,3.0221386,75.553465,F002,5.026212,125.6553,F003,3.1703396,79.25849,F004,3.1005464,77.51366,F005,3.2009444,80.02361,F006,2.9928358,74.820895,F007,4.776147,119.403675,F008,4.8443246,121.108115,F009,12.482367,312.059175,F010,2.2610059,56.5251475,F011,6.4888854,162.222135,F012,2.3352838,58.382095,F013,9.812493,245.312325,F014,4.2850914,107.127285
20180418,F001,3.0339277,75.8481925,F002,4.9804616,124.51154,F003,3.2238686,80.596715,F004,3.148355,78.708875,F005,3.2776885,81.9422125,F006,3.0616393,76.5409825,F007,4.954172,123.8543,F008,5.0083838,125.209595,F009,13.171319,329.282975,F010,2.299634,57.49085,F011,6.7875485,169.6887125,F012,2.380944,59.5236,F013,10.30866,257.7165,F014,4.4343243,110.8581075
20180419,F001,2.9905255,74.7631375,F002,4.919876,122.9969,F003,3.2060914,80.152285,F004,3.123326,78.08315,F005,3.2914174,82.285435,F006,3.0722547,76.8063675,F007,5.034492,125.8623,F008,5.0634394,126.585985,F009,13.330456,333.2614,F010,2.2829418,57.073545,F011,6.899437,172.485925,F012,2.3706477,59.2661925,F013,10.416938,260.42345,F014,4.494903,112.372575
20180420,F001,2.9177344,72.94336,F002,4.8310585,120.7764625,F003,3.1465576,78.66394,F004,3.056881,76.422025,F005,3.2674668,81.68667,F006,3.047874,76.19685,F007,5.065997,126.649925,F008,5.058382,126.45955,F009,13.386376,334.6594,F010,2.2340295,55.8507375,F011,6.9214373,173.0359325,F012,2.3264713,58.1617825,F013,10.446142,261.15355,F014,4.502966,112.57415
20180421,F001,2.7857277,69.6431925,F002,4.7044625,117.6115625,F003,2.9612513,74.0312825,F004,2.8226762,70.566905,F005,2.9576185,73.9404625,F006,2.8017285,70.0432125,F007,4.5217466,113.043665,F008,4.53779,113.44475,F009,12.113486,302.83715,F010,2.0849116,52.12279,F011,6.0964737,152.4118425,F012,2.1467247,53.6681175,F013,9.370417,234.260425,F014,4.0329933,100.8248325
20180422,F001,2.7359395,68.3984875,F002,4.6196957,115.4923925,F003,2.9126458,72.816145,F004,2.7631638,69.079095,F005,2.9423811,73.5595275,F006,2.78303,69.57575,F007,4.5677967,114.1949175,F008,4.541882,113.54705,F009,12.210065,305.251625,F010,2.0444658,51.111645,F011,6.155373,153.884325,F012,2.1056795,52.6419875,F013,9.469373,236.734325,F014,4.042467,101.061675
20180423,F001,2.9125478,72.813695,F002,4.939265,123.481625,F003,2.9997308,74.99327,F004,2.9320118,73.300295,F005,3.020451,75.511275,F006,2.827802,70.69505,F007,4.438995,110.974875,F008,4.4972954,112.432385,F009,10.575212,264.3803,F010,2.1333025,53.3325625,F011,5.9247556,148.11889,F012,2.2012053,55.0301325,F013,8.516007,212.900175,F014,3.9856987,99.6424675
20180424,F001,3.0221386,75.553465,F002,5.026212,125.6553,F003,3.1703396,79.25849,F004,3.1005464,77.51366,F005,3.2009444,80.02361,F006,2.9928358,74.820895,F007,4.776147,119.403675,F008,4.8443246,121.108115,F009,12.482367,312.059175,F010,2.2610059,56.5251475,F011,6.4888854,162.222135,F012,2.3352838,58.382095,F013,9.812493,245.312325,F014,4.2850914,107.127285
20180425,F001,3.0339277,75.8481925,F002,4.9804616,124.51154,F003,3.2238686,80.596715,F004,3.148355,78.708875,F005,3.2776885,81.9422125,F006,3.0616393,76.5409825,F007,4.954172,123.8543,F008,5.0083838,125.209595,F009,13.171319,329.282975,F010,2.299634,57.49085,F011,6.7875485,169.6887125,F012,2.380944,59.5236,F013,10.30866,257.7165,F014,4.4343243,110.8581075
20180426,F001,2.9905255,74.7631375,F002,4.919876,122.9969,F003,3.2060914,80.152285,F004,3.123326,78.08315,F005,3.2914174,82.285435,F006,3.0722547,76.8063675,F007,5.034492,125.8623,F008,5.0634394,126.585985,F009,13.330456,333.2614,F010,2.2829418,57.073545,F011,6.899437,172.485925,F012,2.3706477,59.2661925,F013,10.416938,260.42345,F014,4.494903,112.372575
20180427,F001,2.9177344,72.94336,F002,4.8310585,120.7764625,F003,3.1465576,78.66394,F004,3.056881,76.422025,F005,3.2674668,81.68667,F006,3.047874,76.19685,F007,5.065997,126.649925,F008,5.058382,126.45955,F009,13.386376,334.6594,F010,2.2340295,55.8507375,F011,6.9214373,173.0359325,F012,2.3264713,58.1617825,F013,10.446142,261.15355,F014,4.502966,112.57415
20180428,F001,2.7857277,69.6431925,F002,4.7044625,117.6115625,F003,2.9612513,74.0312825,F004,2.8226762,70.566905,F005,2.9576185,73.9404625,F006,2.8017285,70.0432125,F007,4.5217466,113.043665,F008,4.53779,113.44475,F009,12.113486,302.83715,F010,2.0849116,52.12279,F011,6.0964737,152.4118425,F012,2.1467247,53.6681175,F013,9.370417,234.260425,F014,4.0329933,100.8248325
20180429,F001,2.522811,63.070275,F002,4.163474,104.08685,F003,2.9909904,74.77476,F004,2.9801726,74.504315,F005,3.6638408,91.59602,F006,3.163942,79.09855,F007,6.2809606,157.024015,F008,5.9824643,149.5616075,F009,15.8611765,396.5294125,F010,2.0129392,50.32348,F011,8.881052,222.0263,F012,2.3402107,58.5052675,F013,12.612153,315.303825,F014,5.1608043,129.0201075
20180430,F001,3.3067977,82.6699425,F002,5.011992,125.2998,F003,3.8109882,95.274705,F004,3.741748,93.5437,F005,4.192829,104.820725,F006,3.6148062,90.370155,F007,6.5755,164.3875,F008,6.712771,167.819275,F009,16.628855,415.721375,F010,2.5662034,64.155085,F011,9.397441,234.936025,F012,2.8771493,71.9287325,F013,13.670316,341.7579,F014,5.7942123,144.8553075
20180501,F001,3.2281344,80.70336,F002,5.0185947,125.4648675,F003,3.63403,90.85075,F004,3.5666196,89.16549,F005,3.9165778,97.914445,F006,3.4783375,86.9584375,F007,6.1099143,152.7478575,F008,6.2119718,155.299295,F009,15.691563,392.289075,F010,2.5239747,63.0993675,F011,8.598492,214.9623,F012,2.7374012,68.43503,F013,12.763995,319.099875,F014,5.3988743,134.9718575
20180502,F001,3.0339277,75.8481925,F002,4.9804616,124.51154,F003,3.2238686,80.596715,F004,3.148355,78.708875,F005,3.2776885,81.9422125,F006,3.0616393,76.5409825,F007,4.954172,123.8543,F008,5.0083838,125.209595,F009,13.171319,329.282975,F010,2.299634,57.49085,F011,6.7875485,169.6887125,F012,2.380944,59.5236,F013,10.30866,257.7165,F014,4.4343243,110.8581075
20180503,F001,2.9905255,74.7631375,F002,4.919876,122.9969,F003,3.2060914,80.152285,F004,3.123326,78.08315,F005,3.2914174,82.285435,F006,3.0722547,76.8063675,F007,5.034492,125.8623,F008,5.0634394,126.585985,F009,13.330456,333.2614,F010,2.2829418,57.073545,F011,6.899437,172.485925,F012,2.3706477,59.2661925,F013,10.416938,260.42345,F014,4.494903,112.372575
20180504,F001,2.9177344,72.94336,F002,4.8310585,120.7764625,F003,3.1465576,78.66394,F004,3.056881,76.422025,F005,3.2674668,81.68667,F006,3.047874,76.19685,F007,5.065997,126.649925,F008,5.058382,126.45955,F009,13.386376,334.6594,F010,2.2340295,55.8507375,F011,6.9214373,173.0359325,F012,2.3264713,58.1617825,F013,10.446142,261.15355,F014,4.502966,112.57415
20180505,F001,2.7857277,69.6431925,F002,4.7044625,117.6115625,F003,2.9612513,74.0312825,F004,2.8226762,70.566905,F005,2.9576185,73.9404625,F006,2.8017285,70.0432125,F007,4.5217466,113.043665,F008,4.53779,113.44475,F009,12.113486,302.83715,F010,2.0849116,52.12279,F011,6.0964737,152.4118425,F012,2.1467247,53.6681175,F013,9.370417,234.260425,F014,4.0329933,100.8248325
20180506,F001,2.7359395,68.3984875,F002,4.6196957,115.4923925,F003,2.9126458,72.816145,F004,2.7631638,69.079095,F005,2.9423811,73.5595275,F006,2.78303,69.57575,F007,4.5677967,114.1949175,F008,4.541882,113.54705,F009,12.210065,305.251625,F010,2.0444658,51.111645,F011,6.155373,153.884325,F012,2.1056795,52.6419875,F013,9.469373,236.734325,F014,4.042467,101.061675
20180507,F001,2.9125478,72.813695,F002,4.939265,123.481625,F003,2.9997308,74.99327,F004,2.9320118,73.300295,F005,3.020451,75.511275,F006,2.827802,70.69505,F007,4.438995,110.974875,F008,4.4972954,112.432385,F009,10.575212,264.3803,F010,2.1333025,53.3325625,F011,5.9247556,148.11889,F012,2.2012053,55.0301325,F013,8.516007,212.900175,F014,3.9856987,99.6424675
20180508,F001,3.0221386,75.553465,F002,5.026212,125.6553,F003,3.1703396,79.25849,F004,3.1005464,77.51366,F005,3.2009444,80.02361,F006,2.9928358,74.820895,F007,4.776147,119.403675,F008,4.8443246,121.108115,F009,12.482367,312.059175,F010,2.2610059,56.5251475,F011,6.4888854,162.222135,F012,2.3352838,58.382095,F013,9.812493,245.312325,F014,4.2850914,107.127285
20180509,F001,3.0339277,75.8481925,F002,4.9804616,124.51154,F003,3.2238686,80.596715,F004,3.148355,78.708875,F005,3.2776885,81.9422125,F006,3.0616393,76.5409825,F007,4.954172,123.8543,F008,5.0083838,125.209595,F009,13.171319,329.282975,F010,2.299634,57.49085,F011,6.7875485,169.6887125,F012,2.380944,59.5236,F013,10.30866,257.7165,F014,4.4343243,110.8581075
20180510,F001,2.9905255,74.7631375,F002,4.919876,122.9969,F003,3.2060914,80.152285,F004,3.123326,78.08315,F005,3.2914174,82.285435,F006,3.0722547,76.8063675,F007,5.034492,125.8623,F008,5.0634394,126.585985,F009,13.330456,333.2614,F010,2.2829418,57.073545,F011,6.899437,172.485925,F012,2.3706477,59.2661925,F013,10.416938,260.42345,F014,4.494903,112.372575
20180511,F001,2.9177344,72.94336,F002,4.8310585,120.7764625,F003,3.1465576,78.66394,F004,3.056881,76.422025,F005,3.2674668,81.68667,F006,3.047874,76.19685,F007,5.065997,126.649925,F008,5.058382,126.45955,F009,13.386376,334.6594,F010,2.2340295,55.8507375,F011,6.9214373,173.0359325,F012,2.3264713,58.1617825,F013,10.446142,261.15355,F014,4.502966,112.57415
20180512,F001,2.7857277,69.6431925,F002,4.7044625,117.6115625,F003,2.9612513,74.0312825,F004,2.8226762,70.566905,F005,2.9576185,73.9404625,F006,2.8017285,70.0432125,F007,4.5217466,113.043665,F008,4.53779,113.44475,F009,12.113486,302.83715,F010,2.0849116,52.12279,F011,6.0964737,152.4118425,F012,2.1467247,53.6681175,F013,9.370417,234.260425,F014,4.0329933,100.8248325
20180513,F001,2.7359395,68.3984875,F002,4.6196957,115.4923925,F003,2.9126458,72.816145,F004,2.7631638,69.079095,F005,2.9423811,73.5595275,F006,2.78303,69.57575,F007,4.5677967,114.1949175,F008,4.541882,113.54705,F009,12.210065,305.251625,F010,2.0444658,51.111645,F011,6.155373,153.884325,F012,2.1056795,52.6419875,F013,9.469373,236.734325,F014,4.042467,101.061675
20180514,F001,2.9125478,72.813695,F002,4.939265,123.481625,F003,2.9997308,74.99327,F004,2.9320118,73.300295,F005,3.020451,75.511275,F006,2.827802,70.69505,F007,4.438995,110.974875,F008,4.4972954,112.432385,F009,10.575212,264.3803,F010,2.1333025,53.3325625,F011,5.9247556,148.11889,F012,2.2012053,55.0301325,F013,8.516007,212.900175,F014,3.9856987,99.6424675
20180515,F001,3.0221386,75.553465,F002,5.026212,125.6553,F003,3.1703396,79.25849,F004,3.1005464,77.51366,F005,3.2009444,80.02361,F006,2.9928358,74.820895,F007,4.776147,119.403675,F008,4.8443246,121.108115,F009,12.482367,312.059175,F010,2.2610059,56.5251475,F011,6.4888854,162.222135,F012,2.3352838,58.382095,F013,9.812493,245.312325,F014,4.2850914,107.127285
20180516,F001,3.0339277,75.8481925,F002,4.9804616,124.51154,F003,3.2238686,80.596715,F004,3.148355,78.708875,F005,3.2776885,81.9422125,F006,3.0616393,76.5409825,F007,4.954172,123.8543,F008,5.0083838,125.209595,F009,13.171319,329.282975,F010,2.299634,57.49085,F011,6.7875485,169.6887125,F012,2.380944,59.5236,F013,10.30866,257.7165,F014,4.4343243,110.8581075
20180517,F001,2.9905255,74.7631375,F002,4.919876,122.9969,F003,3.2060914,80.152285,F004,3.123326,78.08315,F005,3.2914174,82.285435,F006,3.0722547,76.8063675,F007,5.034492,125.8623,F008,5.0634394,126.585985,F009,13.330456,333.2614,F010,2.2829418,57.073545,F011,6.899437,172.485925,F012,2.3706477,59.2661925,F013,10.416938,260.42345,F014,4.494903,112.372575
